Year,Week,Current_Week_Min_Price,Current_Week_Max_Price,Current_Week_Mean_Price,Current_Week_Std_Price,Price_Range_Week,Forecast_Temp_Mean_Next_Week,Forecast_Temp_Min_Next_Week,Forecast_Temp_Max_Next_Week,Forecast_Rain_Sum_Next_Week,Forecast_Humidity_Mean_Next_Week,Forecast_Wind_Mean_Next_Week,Forecast_Sunshine_Sum_Next_Week,Target_Next_Week_Mean_Price,Target_Next_Week_Min_Price,Target_Next_Week_Max_Price,Rolling_3W_Mean,Rolling_3W_Std,Pct_Change_Last_Week,Price_Trend_Slope_3W,Past_3W_Temp_Mean,Past_3W_Temp_Std,Past_3W_Rain_Sum,Past_3W_Humidity_Mean,Past_3W_Wind_Mean,Past_3W_Sunshine_Sum,Temp_Anomaly,Rain_Anomaly,Volatility_Rain_Interaction,Next_Week_Month,Is_Monsoon_Next_Week,Is_Harvest_Season_Next_Week,Is_Festive_Week_Next_Week,Price_Direction,Pct_Change_Week,Lag_1W_Price,Lag_2W_Price,Price_Velocity,Price_Acceleration,Momentum_Strength,Heat_Stress_Days_Next_Week,Cold_Stress_Days_Next_Week,Heavy_Rain_Indicator_Next_Week,Drought_Indicator_Next_Week,Temp_Volatility_Next_Week,Humidity_Volatility_Next_Week,Price_Position_Ratio,Resistance_Level,Support_Level,Near_Resistance,Near_Support,Market_Activity,Activity_Change,Data_Quality_Flag,Variety_1st Sort,Variety_Big,Variety_Dry F.A.Q.,Variety_Local,Variety_Nasik,Variety_Onion,Variety_Other,Variety_Red,Market_Alipurduar,Market_Asansol,Market_Balarampur,Market_Balurghat,Market_Bankura Sadar,Market_Bara Bazar (Posta Bazar),Market_Barasat,Market_Baruipur(Canning),Market_Baxirhat,Market_Belacoba,Market_Bethuadahari,Market_Birbhum,Market_Bishnupur(Bankura),Market_Bolpur,Market_Burdwan,Market_Chakdah,Market_Champadanga,Market_Coochbehar,Market_Darjeeling,Market_Dhupguri,Market_Diamond Harbour(South 24-pgs),Market_Dinhata,Market_Durgapur,Market_Egra/contai,Market_English Bazar,Market_Falakata,Market_Gajol,Market_Gangarampur(Dakshin_Dinajpur),Market_Garbeta(Medinipur),Market_Ghatal,Market_Habra,Market_Jalpaiguri Sadar,Market_Jangipur,Market_Kalipur,Market_Kalna,Market_Kalyani,Market_Karimpur,Market_Karsiyang(Matigara),Market_Kasipur,Market_Katwa,Market_Medinipur(West),Market_Mekhliganj,Market_Moynaguri,Market_Nadia,Market_Pandua,Market_Pundibari,Market_Purulia,Market_Raiganj,Market_Ramkrishanpur(Howrah),Market_Rampurhat,Market_Ranaghat,Market_Sainthia,Market_Samsi,Market_Sheoraphuly,Market_Siliguri,Market_Tamluk (Medinipur E),Market_Uluberia,District_Alipurduar,District_Bankura,District_Birbhum,District_Coochbehar,District_Dakshin_Dinajpur,District_Darjeeling,District_Hooghly,District_Howrah,District_Jalpaiguri,District_Kolkata,District_Malda,District_Medinipur(E),District_Medinipur(W),District_Murshidabad,District_Nadia,District_North 24 Parganas,District_Paschim Bardhaman,District_Purba Bardhaman,District_Puruliya,District_South 24 Parganas,District_Uttar Dinajpur
2023,43,4100,5700,4825.0,644.851404,1600,25.0,20.3,32.3,0.0,78.5,4.45,71663.77,5400.0,5000.0,5800.0,3220.238095,214.593034,39.855072,212.5,26.093254,0.865864,0.0,79.003968,3.755556,628379.76,-1.093254,0.0,0.0,10,0,0,0,1,10.15544,3450.0,3185.714286,39.642857,-1.964286,212.5,0,0,0,0,12.0,3.561302,3.0,4825.0,2840.0,1,0,4,-0.333333,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,44,5000,5800,5400.0,424.264069,800,23.133333,17.2,30.1,0.0,77.333333,3.533333,107260.87,4616.666667,4300.0,5000.0,3820.238095,880.125899,11.917098,819.642857,25.402778,0.392139,0.0,76.361111,4.138889,445266.22,-2.269444,0.0,0.0,11,0,0,0,0,-11.111111,4825.0,3450.0,607.142857,567.5,819.642857,0,0,0,0,12.9,3.323249,1.794927,5400.0,3025.0,1,0,2,-0.5,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,45,4300,5000,4616.666667,256.580072,700,23.333333,17.2,30.8,0.0,71.0,6.033333,104661.15,4766.666667,4200.0,5200.0,4558.333333,1001.977212,-14.506173,975.0,24.519444,1.219071,0.0,76.027778,4.111111,327320.03,-1.186111,0.0,0.0,11,0,0,0,0,-5.415162,5400.0,4825.0,155.357143,-451.785714,975.0,0,0,0,0,13.6,4.03572,0.058218,5400.0,3185.714286,0,0,3,0.5,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,46,4200,5200,4766.666667,416.3332,1000,22.7,16.3,30.2,0.0,77.5,2.8,70510.63,5050.0,4800.0,5400.0,4947.222222,405.717243,3.249097,-104.166667,23.822222,1.024876,0.0,75.611111,4.672222,283585.79,-1.122222,0.0,0.0,11,0,0,0,1,8.391608,4616.666667,5400.0,-1079.166667,-1234.52381,104.166667,0,0,0,0,13.9,3.705601,-0.445028,5400.0,3450.0,0,0,3,0.0,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,47,4800,5400,5050.0,212.132034,600,21.633333,15.4,29.1,0.0,73.0,3.966667,104375.71,5133.333333,5000.0,5300.0,4927.777778,415.776828,5.944056,-316.666667,23.055556,0.323751,0.0,75.277778,4.122222,282432.65,-1.422222,0.0,0.0,11,0,0,0,0,-5.940594,4766.666667,4616.666667,-212.5,866.666667,316.666667,0,0,0,0,13.7,3.329164,0.293961,5400.0,4616.666667,0,0,2,-0.333333,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,48,5000,5300,5133.333333,57.735027,300,19.9,13.0,27.8,0.0,69.0,3.7,69690.6,3150.0,3000.0,3300.0,4811.111111,220.058915,1.650165,216.666667,22.555556,0.859155,0.0,73.833333,4.266667,279547.49,-2.655556,0.0,0.0,12,0,0,0,0,0.0,5050.0,4766.666667,533.333334,745.833334,216.666667,0,0,0,0,14.8,4.25245,1.464254,5400.0,4616.666667,1,0,3,0.5,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,52,3000,3300,3150.0,70.710678,300,17.8,11.4,25.8,0.0,74.666667,3.033333,102197.99,2466.666667,2100.0,2700.0,4983.333333,192.209377,-38.636364,183.333333,21.411111,1.413166,0.0,73.166667,3.488889,244576.94,-3.611111,0.0,0.0,1,0,0,0,0,-3.174603,5133.333333,5050.0,-33.333334,-566.666668,183.333333,0,0,0,0,14.4,2.912298,-3.0,5133.333333,3150.0,0,1,2,-0.333333,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,2100,2700,2466.666667,230.940108,600,17.1,12.2,24.0,0.0,81.666667,3.766667,104962.18,2300.0,2000.0,2600.0,4444.444444,1121.795849,-21.693122,-950.0,19.777778,1.919587,0.0,72.222222,3.566667,276264.3,-2.677778,0.0,0.0,1,0,0,0,0,-8.108108,3150.0,5133.333333,-1133.333333,-1099.999999,950.0,0,0,0,0,11.8,6.345018,-1.763046,5133.333333,2466.666667,0,1,3,0.5,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,2000,2600,2300.0,200.0,600,14.866667,11.1,20.8,0.0,90.333333,3.733333,100805.96,2500.0,2200.0,2700.0,3583.333333,1385.139383,-6.756757,-1333.333333,18.266667,1.457166,0.0,75.111111,3.5,276850.77,-3.4,0.0,0.0,1,0,0,0,1,4.347826,2466.666667,3150.0,-383.333333,750.0,1333.333333,0,0,0,0,9.7,7.848095,-0.926501,5133.333333,2300.0,0,1,3,0.0,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,2200,2700,2500.0,173.205081,500,17.3,10.2,23.9,0.0,75.5,4.3,71327.63,2100.0,2000.0,2200.0,2638.888889,450.411335,8.695652,-425.0,16.588889,1.532004,0.0,82.222222,3.511111,307966.13,0.711111,0.0,0.0,1,0,0,0,1,6.0,2300.0,2466.666667,908.333333,1291.666666,425.0,0,0,0,0,13.7,7.451696,-0.30836,5133.333333,2300.0,0,0,3,0.0,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,5,2000,2200,2100.0,0.0,200,20.25,12.7,27.5,0.0,72.0,4.0,66812.53,2100.0,2000.0,2200.0,2422.222222,107.151675,-16.0,16.666667,16.422222,1.350857,0.0,82.5,3.933333,277095.77,3.827778,0.0,0.0,2,0,1,0,0,0.0,2500.0,2300.0,441.666667,-466.666666,16.666667,0,0,0,0,14.8,9.73301,-3.0,3150.0,2100.0,0,1,2,-0.333333,0.285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,2000,2200,2100.0,0.0,200,20.5,13.3,27.3,0.0,67.0,5.65,61956.68,2050.0,1900.0,2200.0,2300.0,200.0,0.0,-100.0,17.472222,2.695796,0.0,79.277778,4.011111,238946.12,3.027778,0.0,0.0,2,0,1,0,0,0.0,2100.0,2500.0,-116.666667,-558.333334,100.0,0,0,0,0,14.0,4.272002,-1.0,2500.0,2100.0,0,1,2,0.0,0.285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,8,1900,2200,2050.0,70.710678,300,21.866667,14.3,29.8,0.0,61.333333,5.366667,113043.62,2100.0,2000.0,2200.0,2233.333333,230.940108,-2.380952,-200.0,19.35,1.779747,0.0,71.5,4.65,200096.84,2.516667,0.0,0.0,2,0,1,0,0,-4.878049,2100.0,2100.0,-100.0,16.666667,200.0,0,0,0,0,15.5,5.336804,-0.793857,2500.0,2050.0,0,1,2,0.0,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,9,2000,2200,2100.0,0.0,200,22.15,15.0,30.0,0.0,52.5,4.6,78879.19,2150.0,2000.0,2300.0,2083.333333,28.867513,2.439024,-25.0,20.872222,0.870238,0.0,66.777778,5.005556,241812.83,1.277778,0.0,0.0,3,0,1,0,0,0.0,2050.0,2100.0,175.0,275.0,25.0,0,0,0,0,15.0,7.307404,0.57735,2500.0,2050.0,0,1,3,0.5,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,2000,2300,2150.0,70.710678,300,22.783333,17.0,32.7,3.0,72.166667,6.333333,180528.51,2158.333333,2000.0,2300.0,2083.333333,28.867513,2.380952,0.0,21.505556,0.882284,0.0,60.277778,5.205556,253879.49,1.277778,3.0,86.60254,3,0,1,0,1,4.651163,2100.0,2050.0,25.0,-150.0,0.0,0,0,1,0,15.7,9.850268,2.309401,2150.0,2050.0,1,1,2,-0.333333,0.571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,2000,2300,2158.333333,58.45226,300,24.528571,19.2,32.4,0.0,77.857143,5.7,250978.14,2007.142857,1800.0,2500.0,2100.0,50.0,0.387597,50.0,22.266667,0.469338,3.0,62.0,5.433333,372451.32,2.261905,-3.0,-150.0,3,0,1,0,1,1.257584,2150.0,2100.0,50.0,25.0,50.0,0,0,0,0,13.2,13.305037,1.166667,2158.333333,2050.0,1,0,6,2.0,0.928571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,13,1800,2500,2007.142857,181.265393,700,27.68,20.9,36.1,0.0,63.4,7.46,207413.62,1860.0,1700.0,2000.0,2136.111111,31.549491,-7.004964,29.166667,23.153968,1.231839,3.0,67.507937,5.544444,510385.84,4.526032,-3.0,-94.648472,4,0,1,0,0,-2.580071,2158.333333,2150.0,-20.833333,-70.833333,29.166667,1,0,0,0,15.2,7.282913,-3.0,2158.333333,2007.142857,0,1,7,0.166667,0.857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,14,1700,2000,1860.0,54.772256,300,28.7,23.2,35.3,0.0,61.333333,5.466667,117422.11,1633.333333,1500.0,1800.0,2105.15873,84.986438,-7.330961,-71.428571,24.997302,2.481757,3.0,71.14127,6.497778,638920.27,3.702698,-3.0,-254.959314,4,0,1,0,0,-1.612903,2007.142857,2158.333333,-100.595238,-79.761905,71.428571,1,0,0,0,12.1,9.002929,-2.884681,2158.333333,1860.0,0,1,5,-0.285714,0.571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,1500,1800,1633.333333,57.735027,300,28.166667,22.6,34.4,0.0,70.333333,7.966667,129309.85,1650.0,1500.0,1800.0,2008.492063,149.171243,-12.18638,-149.166667,26.969524,2.174577,0.0,67.530159,6.208889,575813.87,1.197143,0.0,0.0,4,0,1,0,0,-3.061224,1860.0,2007.142857,-77.738096,22.857142,149.166667,0,0,0,0,11.8,4.714202,-2.514953,2158.333333,1633.333333,0,1,3,-0.4,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,16,1500,1800,1650.0,86.60254,300,30.566667,23.7,39.4,0.0,60.0,7.266667,129600.0,1666.666667,1600.0,1800.0,1833.492063,188.309302,1.020408,-186.904762,28.182222,0.510178,0.0,65.022222,6.964444,454145.58,2.384444,0.0,0.0,4,0,1,0,1,4.545455,1633.333333,1860.0,-37.738095,40.000001,186.904762,1,0,0,0,15.7,5.620729,-0.974418,2158.333333,1633.333333,0,1,3,0.0,0.428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,17,1600,1800,1666.666667,115.470054,200,27.25,22.0,35.8,0.0,66.5,8.45,85835.46,1800.0,1500.0,2200.0,1714.444444,126.329962,1.010101,-105.0,29.144444,1.260218,0.0,63.888889,6.9,376331.96,-1.894444,0.0,0.0,4,0,1,0,0,-6.0,1650.0,1633.333333,81.904762,119.642857,105.0,1,0,0,0,13.8,5.2237,-0.378198,2007.142857,1633.333333,0,1,3,0.0,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,18,1500,2200,1800.0,282.842712,700,26.5,21.6,32.9,0.0,75.333333,5.8,108637.88,2400.0,2200.0,2500.0,1650.0,16.666667,8.0,16.666667,28.661111,1.712725,0.0,65.611111,7.894444,344745.31,-2.161111,0.0,0.0,5,0,0,0,1,22.222222,1666.666667,1650.0,121.666667,39.761905,16.666667,0,0,0,0,11.3,7.696199,3.0,1860.0,1633.333333,1,0,2,-0.333333,0.357143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,19,2200,2500,2400.0,100.0,300,30.44,24.0,38.2,0.0,70.4,4.86,198136.28,2400.0,2300.0,2500.0,1705.555556,82.214714,33.333333,75.0,28.105556,2.164122,0.0,67.277778,7.172222,324073.34,2.334444,0.0,0.0,5,0,0,0,1,4.166667,1800.0,1666.666667,58.333333,-63.333334,75.0,1,0,0,0,14.2,4.426729,3.0,2400.0,1633.333333,1,0,3,0.5,0.571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,20,2300,2500,2400.0,0.0,200,30.975,22.8,39.9,0.4,70.25,4.55,141269.15,2387.5,2300.0,2500.0,1955.555556,390.631018,0.0,366.666667,28.063333,2.092136,0.0,70.744444,6.37,392609.62,2.911667,0.4,156.252407,5,0,0,0,0,0.0,2400.0,1800.0,291.666667,233.333334,366.666667,1,0,0,0,17.1,2.892535,1.13776,2400.0,1650.0,1,0,5,0.666667,0.642857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,21,2300,2500,2387.5,25.0,200,27.725,24.3,33.9,24.2,83.5,8.05,79058.86,2362.5,2200.0,2500.0,2200.0,346.410162,-0.520833,300.0,29.305,2.443885,0.4,71.994444,5.07,448043.31,-1.58,23.8,8244.561844,5,0,0,0,0,-0.628272,2400.0,2400.0,-66.666667,-358.333334,300.0,0,0,1,0,9.6,7.60696,0.541266,2400.0,1666.666667,1,0,4,-0.2,0.571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,2200,2500,2362.5,75.0,300,28.166667,25.0,34.3,0.0,83.666667,4.8,156498.01,2408.333333,2300.0,2500.0,2395.833333,7.216878,-1.04712,-6.25,29.713333,1.742601,24.6,74.716667,5.82,418464.29,-1.546667,-24.6,-177.535208,6,1,0,0,1,0.634921,2387.5,2400.0,-306.25,-239.583333,6.25,0,0,0,0,9.3,7.698455,-3.0,2400.0,1800.0,1,0,4,0.0,0.714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,23,2300,2500,2408.333333,20.412415,200,27.48,25.5,31.6,1.1,89.6,5.24,42018.18,2570.0,2300.0,2900.0,2383.333333,19.094065,1.940035,-18.75,28.955556,1.762777,24.6,79.138889,5.8,376826.02,-1.475556,-23.5,-448.710537,6,1,0,0,0,-0.059318,2362.5,2387.5,-12.5,293.75,18.75,0,0,1,0,6.1,3.474724,1.309307,2408.333333,2362.5,1,1,6,0.5,0.785714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,24,2300,2900,2570.0,171.75564,600,27.7,23.6,34.5,14.7,87.333333,4.75,120009.49,2983.333333,2800.0,3200.0,2386.111111,22.948211,6.712803,10.416667,27.790556,0.347996,25.3,85.588889,6.03,277575.05,-0.090556,-10.6,-243.251033,6,1,0,0,1,4.085603,2408.333333,2362.5,29.166667,41.666667,10.416667,0,0,1,0,10.9,2.994068,3.0,2570.0,2362.5,1,0,5,-0.166667,0.785714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,2800,3200,2983.333333,75.277265,400,29.42,27.1,33.6,0.0,87.8,4.12,125338.11,3300.0,3100.0,3600.0,2446.944444,109.005394,16.083009,103.75,27.782222,0.35064,15.8,86.866667,4.93,318525.68,1.637778,-15.8,-1722.285226,6,1,0,0,1,1.245012,2570.0,2408.333333,93.333333,64.166666,103.75,0,0,0,0,6.5,1.19691,3.0,2983.333333,2362.5,1,0,6,0.2,0.785714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,26,3100,3600,3300.0,122.474487,500,27.4,25.4,31.3,91.8,91.666667,6.4,15406.64,3733.333333,3600.0,3900.0,2653.888889,296.537113,10.614525,287.5,28.2,1.062262,15.8,88.244444,4.703333,287365.78,-0.8,12.68,3760.09059,7,1,0,0,1,1.515152,2983.333333,2570.0,183.75,90.416667,287.5,0,0,1,0,5.9,2.378608,2.178854,3300.0,2362.5,1,0,5,-0.166667,0.571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,27,3600,3900,3733.333333,57.735027,300,28.075,26.2,33.1,54.8,91.5,4.175,46633.77,3700.0,3500.0,4000.0,2951.111111,366.065163,13.131313,365.0,28.173333,1.090015,106.5,88.933333,5.09,260754.24,-0.098333,0.0,0.0,7,1,0,0,0,0.0,3300.0,2983.333333,77.5,-106.25,365.0,0,0,1,0,6.9,2.185898,2.136839,3733.333333,2408.333333,1,0,3,-0.4,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
