Year,Week,Current_Week_Min_Price,Current_Week_Max_Price,Current_Week_Mean_Price,Current_Week_Std_Price,Price_Range_Week,Forecast_Temp_Mean_Next_Week,Forecast_Temp_Min_Next_Week,Forecast_Temp_Max_Next_Week,Forecast_Rain_Sum_Next_Week,Forecast_Humidity_Mean_Next_Week,Forecast_Wind_Mean_Next_Week,Forecast_Sunshine_Sum_Next_Week,Target_Next_Week_Mean_Price,Target_Next_Week_Min_Price,Target_Next_Week_Max_Price,Rolling_3W_Mean,Rolling_3W_Std,Pct_Change_Last_Week,Price_Trend_Slope_3W,Past_3W_Temp_Mean,Past_3W_Temp_Std,Past_3W_Rain_Sum,Past_3W_Humidity_Mean,Past_3W_Wind_Mean,Past_3W_Sunshine_Sum,Temp_Anomaly,Rain_Anomaly,Volatility_Rain_Interaction,Next_Week_Month,Is_Monsoon_Next_Week,Is_Harvest_Season_Next_Week,Is_Festive_Week_Next_Week,Price_Direction,Pct_Change_Week,Lag_1W_Price,Lag_2W_Price,Price_Velocity,Price_Acceleration,Momentum_Strength,Heat_Stress_Days_Next_Week,Cold_Stress_Days_Next_Week,Heavy_Rain_Indicator_Next_Week,Drought_Indicator_Next_Week,Temp_Volatility_Next_Week,Humidity_Volatility_Next_Week,Price_Position_Ratio,Resistance_Level,Support_Level,Near_Resistance,Near_Support,Market_Activity,Activity_Change,Data_Quality_Flag,Variety_Deshi,Variety_Hybrid,Variety_Local,Variety_Other,Variety_Tomato,Market_Alipurduar,Market_Asansol,Market_Balarampur,Market_Balurghat,Market_Barasat,Market_Baxirhat,Market_Belacoba,Market_Birbhum,Market_Bolpur,Market_Burdwan,Market_Chakdah,Market_Champadanga,Market_Coochbehar,Market_Darjeeling,Market_Dhupguri,Market_Diamond Harbour(South 24-pgs),Market_Dinhata,Market_Durgapur,Market_Egra/contai,Market_Falakata,Market_Gangarampur(Dakshin_Dinajpur),Market_Garbeta(Medinipur),Market_Ghatal,Market_Habra,Market_Haldibari,Market_Jalpaiguri Sadar,Market_Kalimpong,Market_Kalipur,Market_Kalna,Market_Karsiyang(Matigara),Market_Khatra,Market_Medinipur(West),Market_Mekhliganj,Market_Memari,Market_Moynaguri,Market_Pandua,Market_Pundibari,Market_Purulia,Market_Ramkrishanpur(Howrah),Market_Ranaghat,Market_Sainthia,Market_Sealdah Koley Market,Market_Sheoraphuly,Market_Siliguri,Market_Toofanganj,Market_Uluberia,District_Alipurduar,District_Bankura,District_Birbhum,District_Coochbehar,District_Dakshin_Dinajpur,District_Darjeeling,District_Hooghly,District_Howrah,District_Jalpaiguri,District_Kalimpong,District_Kolkata,District_Medinipur(E),District_Medinipur(W),District_Nadia,District_North 24 Parganas,District_Paschim Bardhaman,District_Purba Bardhaman,District_Puruliya,District_South 24 Parganas
2024,52,2800,4500,3657.142857,512.695956,1700,17.6,10.7,27.1,0.0,82.333333,3.45,202070.88,3091.666667,2500.0,4000.0,4342.857143,224.517624,-10.48951,-207.142857,17.885714,0.581869,0.0,76.904762,3.438095,715497.3,-0.285714,0.0,0.0,12,0,0,0,0,-2.929687,4085.714286,4442.857143,-107.142857,78.571429,207.142857,0,0,0,0,16.4,4.893731,-3.0,4642.857143,3657.142857,0,1,7,0.0,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,2500,4000,3091.666667,329.266862,1500,17.471429,10.2,26.6,0.0,78.428571,4.3,228982.72,2328.571429,1600.0,3000.0,4061.904762,393.397896,-15.46224,-392.857143,18.014286,0.359421,0.0,76.68254,3.521429,686068.6,-0.542857,0.0,0.0,1,0,0,0,1,1.155179,3657.142857,4085.714286,-185.714286,-78.571429,392.857143,0,0,0,0,16.4,4.242463,-2.466302,4500.0,3091.666667,0,1,6,-0.142857,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,1600,3000,2328.571429,325.137334,1400,18.1,10.7,25.7,0.0,76.285714,3.357143,215684.95,2085.714286,1500.0,3000.0,3611.507937,498.592596,-24.682326,-497.02381,17.771429,0.413299,0.0,78.206349,3.616667,672092.19,0.328571,0.0,0.0,1,0,0,0,0,-1.840491,3091.666667,3657.142857,-104.166667,81.547619,497.02381,0,0,0,0,15.0,3.066287,-2.573116,4442.857143,2328.571429,0,1,7,0.166667,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,1500,3000,2085.714286,318.478526,1500,17.471429,11.9,24.4,0.0,86.571429,3.485714,233696.36,1535.714286,800.0,2000.0,3025.793651,666.730793,-10.429448,-664.285714,17.72381,0.332072,0.0,79.015873,3.702381,646738.55,-0.252381,0.0,0.0,1,0,0,0,0,-4.109589,2328.571429,3091.666667,-167.261904,-63.095237,664.285714,0,0,0,0,12.5,5.426691,-1.409983,4085.714286,2085.714286,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,800,2000,1535.714286,271.89809,1200,18.514286,12.9,24.6,0.0,81.714286,3.685714,240551.19,1071.428571,600.0,1800.0,2501.984127,524.918109,-26.369863,-502.97619,17.680952,0.362906,0.0,80.428571,3.714286,678364.03,0.833333,0.0,0.0,1,0,0,0,0,-4.651163,2085.714286,2328.571429,161.309524,328.571428,502.97619,0,0,0,0,11.7,5.145502,-1.840801,3657.142857,1535.714286,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,600,1800,1071.428571,340.168026,1200,19.557143,13.2,25.6,0.0,79.571429,3.928571,249064.76,942.857143,600.0,1200.0,1983.333333,406.222854,-30.232558,-396.428571,18.028571,0.525085,0.0,81.52381,3.509524,689932.5,1.528571,0.0,0.0,2,0,1,0,0,-13.333333,1535.714286,2085.714286,106.547619,-54.761905,396.428571,0,0,0,0,12.4,3.586634,-2.244839,3091.666667,1071.428571,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,600,1200,942.857143,97.590007,600,19.328571,13.6,25.5,0.0,74.857143,5.042857,255268.95,900.0,600.0,1200.0,1564.285714,507.74612,-12.0,-507.142857,18.514286,1.042857,0.0,82.619048,3.7,723312.31,0.814286,0.0,0.0,2,0,1,0,1,0.757576,1071.428571,1535.714286,-110.714286,-217.261905,507.142857,0,0,0,0,11.9,3.508008,-1.223896,2328.571429,942.857143,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,600,1200,900.0,129.099445,600,20.44,13.8,27.4,0.0,68.0,4.72,189212.28,840.0,500.0,1100.0,1183.333333,311.868409,-4.545455,-296.428571,19.133333,0.548157,0.0,78.714286,4.219048,744884.9,1.306667,0.0,0.0,2,0,1,0,1,3.968254,942.857143,1071.428571,210.714286,321.428572,296.428571,0,0,0,0,13.6,5.818689,-0.908503,2085.714286,900.0,0,1,7,0.0,0.857143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,8,500,1100,840.0,89.442719,600,22.342857,15.5,30.1,0.0,68.857143,4.5,262963.55,800.0,600.0,1100.0,971.428571,89.214257,-6.666667,-85.714286,19.775238,0.586935,0.0,74.142857,4.56381,693545.99,2.567619,0.0,0.0,2,0,1,0,0,-4.761905,900.0,942.857143,210.714285,0.0,85.714286,0,0,0,0,14.6,3.736199,-1.473179,1535.714286,840.0,0,1,5,-0.285714,0.857143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,9,600,1100,800.0,100.0,500,21.828571,13.1,29.0,0.0,67.857143,4.742857,268866.81,814.285714,600.0,1000.0,894.285714,51.666118,-4.761905,-51.428571,20.70381,1.524361,0.0,70.571429,4.754286,707444.78,1.124762,0.0,0.0,3,0,1,0,1,1.339286,840.0,900.0,34.285715,-176.42857,51.428571,0,0,0,0,15.9,0.540848,-1.824904,1071.428571,800.0,0,1,7,0.4,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,600,1000,814.285714,69.006556,400,23.457143,16.4,30.6,0.0,73.285714,5.742857,271560.14,714.285714,400.0,900.0,846.666667,50.33223,1.785714,-50.0,21.537143,0.984334,0.0,68.238095,4.654286,721042.64,1.92,0.0,0.0,3,0,1,0,1,3.070175,800.0,840.0,1.428571,-32.857144,50.0,0,0,0,0,14.2,2.889107,-0.643344,942.857143,800.0,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,400,900,714.285714,69.006556,500,23.928571,15.9,32.9,0.0,67.0,5.242857,275571.27,642.857143,400.0,900.0,818.095238,20.270283,-12.280702,-12.857143,22.542857,0.832503,0.0,70.0,4.995238,803390.5,1.385714,0.0,0.0,3,0,1,0,0,-1.5,814.285714,800.0,37.142857,35.714286,12.857143,0,0,0,0,17.0,3.408672,-3.0,900.0,714.285714,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,12,400,900,642.857143,97.590007,500,26.0,16.1,34.1,0.0,68.333333,4.716667,242914.1,566.666667,400.0,800.0,776.190476,54.084841,-10.0,-42.857143,23.071429,1.101854,0.0,69.380952,5.242857,815998.22,2.928571,0.0,0.0,3,0,1,0,1,2.222222,714.285714,814.285714,-30.0,-67.142857,42.857143,0,0,0,0,18.0,3.31195,-2.465263,840.0,642.857143,0,1,7,0.0,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,13,400,800,566.666667,81.649658,400,26.58,18.4,35.1,0.0,63.2,6.58,211151.04,480.0,300.0,800.0,723.809524,86.110197,-11.851852,-85.714286,24.461905,1.352725,0.0,69.539683,5.234127,790045.51,2.118095,0.0,0.0,3,0,1,0,1,2.016807,642.857143,714.285714,-42.857143,-12.857143,85.714286,1,0,0,0,16.7,2.663609,-1.824904,814.285714,566.666667,0,1,6,-0.142857,0.785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,300,800,480.0,83.666003,500,27.04,21.5,33.8,0.2,71.2,4.46,194372.26,540.0,400.0,800.0,641.269841,73.822324,-15.294118,-73.809524,25.502857,1.393873,0.0,66.177778,5.513175,729636.41,1.537143,0.2,14.764465,4,0,1,0,1,0.0,566.666667,642.857143,11.904762,54.761905,73.809524,0,0,0,0,12.3,4.053165,-2.184567,814.285714,480.0,0,1,5,-0.166667,0.714286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,400,800,540.0,89.442719,400,25.9,20.1,33.8,0.0,77.0,4.44,172739.63,540.0,400.0,800.0,563.174603,81.484711,12.5,-81.428571,26.54,0.521153,0.2,67.577778,5.252222,648437.4,-0.64,-0.2,-16.296942,4,0,1,0,1,7.407407,480.0,566.666667,-7.619047,-19.523809,81.428571,0,0,0,0,13.7,6.929165,-0.284404,714.285714,480.0,0,0,5,0.0,0.714286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,400,800,540.0,89.442719,400,27.8,23.1,34.0,0.0,81.75,6.325,153137.13,512.5,400.0,700.0,528.888889,44.388854,0.0,-13.333333,26.506667,0.573527,0.2,70.466667,5.16,578262.93,1.293333,-0.2,-8.877771,4,0,1,0,0,-7.407407,540.0,480.0,68.095238,75.714285,13.333333,0,0,0,0,10.9,5.283701,0.250313,642.857143,480.0,0,0,5,0.0,0.642857,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,17,400,700,512.5,62.915287,300,26.442857,21.0,32.9,3.2,75.857143,5.014286,276801.52,628.571429,400.0,900.0,520.0,34.641016,-5.092593,30.0,26.913333,0.956312,0.2,76.65,5.075,520249.02,-0.470476,3.0,103.923048,4,0,1,0,1,0.97561,540.0,540.0,43.333333,-24.761905,30.0,0,0,1,0,11.9,3.125017,-0.216506,566.666667,480.0,0,0,4,-0.2,0.785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,18,400,900,628.571429,95.118973,500,28.35,23.2,33.6,0.0,76.5,4.475,172800.0,650.0,500.0,800.0,530.833333,15.877132,22.648084,-13.75,26.714286,0.97865,3.2,78.202381,5.259762,602678.28,1.635714,-3.2,-50.806824,5,0,0,0,1,1.136364,512.5,540.0,-43.75,-87.083333,13.75,0,0,0,0,10.4,3.232685,3.0,628.571429,480.0,1,0,7,0.75,0.785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,19,500,800,650.0,57.735027,300,25.957143,23.6,30.0,4.5,88.428571,5.942857,171207.73,1385.714286,800.0,2000.0,560.357143,60.654382,3.409091,44.285714,27.530952,0.981625,3.2,78.035714,5.271429,602738.65,-1.57381,1.3,78.850697,5,0,0,0,0,-6.153846,628.571429,512.5,58.035714,101.785714,44.285714,0,0,1,0,6.4,7.079841,1.477929,650.0,512.5,1,0,4,-0.428571,0.785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,20,800,2000,1385.714286,291.138978,1200,27.685714,23.7,33.5,0.3,84.0,5.0,240039.61,1442.857143,800.0,2000.0,597.02381,73.979738,113.186813,68.75,26.916667,1.264837,7.7,80.261905,5.144048,620809.25,0.769048,-7.4,-547.450065,5,0,0,0,0,-7.474227,650.0,628.571429,24.464286,-33.571428,68.75,0,0,0,0,9.8,6.029829,3.0,1385.714286,512.5,1,0,7,0.75,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,21,800,2000,1442.857143,315.473944,1200,28.65,25.2,36.2,34.9,85.166667,7.533333,172912.98,2050.0,1000.0,2600.0,888.095238,431.083905,4.123711,378.571429,27.330952,1.235246,4.8,82.97619,5.139286,584047.34,1.319048,21.7,9354.520743,5,0,0,0,0,-3.465347,1385.714286,650.0,309.821429,285.357143,378.571429,1,0,1,0,11.0,2.295408,1.2869,1442.857143,512.5,1,0,7,0.0,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,22,1000,2600,2050.0,350.713558,1600,28.666667,24.1,35.5,1.1,80.833333,4.566667,194838.42,2866.666667,2000.0,4000.0,1159.52381,442.184589,42.079208,396.428571,27.430952,1.364385,39.7,85.865079,6.15873,584160.32,1.235714,-25.4,-11231.488564,6,1,0,0,1,6.271777,1442.857143,1385.714286,17.857142,-291.964287,396.428571,1,0,1,0,11.4,2.242271,2.013811,2050.0,628.571429,1,0,6,-0.142857,0.857143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,23,2000,4000,2866.666667,432.04938,2000,31.728571,26.5,37.0,0.0,78.428571,3.957143,287001.42,2514.285714,1800.0,3500.0,1626.190476,368.140205,39.837398,332.142857,28.334127,0.561604,36.3,83.333333,5.7,607791.01,3.394444,-26.5,-9755.715445,6,1,0,0,1,3.787375,2050.0,1442.857143,-64.285714,-82.142856,332.142857,1,0,0,0,10.5,3.414737,3.0,2866.666667,650.0,1,0,6,0.0,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,24,1800,3500,2514.285714,376.069902,1700,29.1,26.0,34.0,16.2,86.166667,6.416667,150488.03,2600.0,1600.0,3500.0,2119.84127,714.469553,-12.292359,711.904762,29.681746,1.772622,36.0,81.47619,5.352381,654752.82,-0.581746,-10.3,-7359.036397,6,1,0,0,0,-2.414773,2866.666667,2050.0,379.761905,444.047619,711.904762,0,0,1,0,8.0,3.960333,0.55208,2866.666667,1385.714286,0,0,7,0.166667,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,25,1600,3500,2600.0,536.656315,1900,29.866667,27.0,33.9,0.0,84.0,3.9,223100.85,3133.333333,1800.0,3600.0,2476.984127,409.609164,3.409091,232.142857,29.831746,1.656926,17.3,81.809524,4.980159,632327.87,0.034921,-17.3,-7086.238541,6,1,0,0,0,-7.912088,2514.285714,2866.666667,-479.761905,-859.52381,232.142857,0,0,0,0,6.9,3.991937,0.300325,2866.666667,1442.857143,0,0,6,-0.142857,0.857143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,26,1800,3600,3133.333333,445.720391,1800,30.4,27.6,34.2,0.0,83.25,4.85,138537.76,3475.0,3000.0,4200.0,2660.31746,183.770865,20.512821,-133.333333,30.231746,1.35178,16.2,82.865079,4.757937,660590.3,0.168254,-16.2,-2977.088017,6,1,0,0,1,6.930091,2600.0,2514.285714,-365.47619,114.285715,133.333333,0,0,0,0,6.6,1.51459,2.573944,3133.333333,2050.0,1,0,6,0.0,0.714286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,27,3000,4200,3475.0,450.0,1200,30.783333,26.2,37.5,0.0,77.166667,5.483333,250061.05,3433.333333,2800.0,4200.0,2749.206349,335.413014,10.904255,309.52381,29.788889,0.653481,16.2,84.472222,5.055556,512126.64,0.994444,-16.2,-5433.690819,7,1,0,0,1,7.769784,3133.333333,2600.0,442.857143,808.333333,309.52381,1,0,0,0,11.3,3.74753,2.16388,3475.0,2514.285714,1,0,4,-0.333333,0.714286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,2800,4200,3433.333333,432.04938,1400,29.4,26.6,33.9,9.7,85.285714,4.842857,172398.12,3271.428571,2500.0,3800.0,3069.444444,440.984799,-1.199041,437.5,30.35,0.460374,0.0,81.472222,4.744444,611699.66,-0.95,9.7,4277.552546,7,1,0,0,1,1.331484,3475.0,3133.333333,127.97619,-314.880953,437.5,0,0,1,0,7.3,4.224334,0.825173,3475.0,2514.285714,1,0,6,0.5,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,2500,3800,3271.428571,371.771819,1300,31.157143,26.5,36.8,0.0,81.285714,4.771429,244084.8,2714.285714,2400.0,3500.0,3347.222222,186.401101,-4.715673,150.0,30.194444,0.714208,9.7,81.900794,5.05873,560996.93,0.962698,-9.7,-1808.090678,7,1,0,0,0,-0.927948,3433.333333,3475.0,-287.5,-415.47619,150.0,1,0,0,0,10.3,4.059669,-0.406616,3475.0,2600.0,0,0,7,0.166667,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,30,2400,3500,2714.285714,271.89809,1100,29.271429,26.6,34.0,79.3,86.714286,4.671429,161140.47,3142.857143,2700.0,4000.0,3393.253968,107.541147,-17.030568,-101.785714,30.446825,0.925644,9.7,81.246032,5.03254,666543.97,-1.175397,16.8,1806.691267,7,1,0,0,1,3.618421,3271.428571,3433.333333,-251.785714,35.714286,101.785714,0,0,1,0,7.4,2.813959,-3.0,3475.0,2714.285714,0,1,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,31,2700,4000,3142.857143,460.460432,1300,28.357143,25.9,31.8,35.5,89.0,4.171429,130058.86,4028.571429,3500.0,5000.0,3139.68254,377.19376,15.789474,-359.52381,29.942857,1.053565,89.0,84.428571,4.761905,577623.39,-1.585714,0.0,0.0,8,1,0,0,1,4.545455,2714.285714,3271.428571,-257.738096,-5.952382,359.52381,0,0,1,0,5.9,3.962408,0.008416,3475.0,2714.285714,0,0,7,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,32,3500,5000,4028.571429,354.562104,1500,29.283333,25.7,35.4,12.0,88.0,3.816667,141898.25,3800.0,3500.0,4000.0,3042.857143,291.722541,28.181818,-64.285714,29.595238,1.427809,114.8,85.666667,4.538095,535284.13,-0.311905,-14.5,-4229.976842,8,1,0,0,1,1.06383,3142.857143,2714.285714,295.238096,552.976192,64.285714,1,0,1,0,9.7,1.145829,3.0,4028.571429,2714.285714,1,0,7,0.0,0.928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,33,3500,4000,3800.0,0.0,500,28.9,25.8,32.6,0.6,86.4,5.44,106061.38,5500.0,4000.0,6500.0,3295.238095,670.262412,-5.673759,657.142857,28.970635,0.531333,126.8,87.904762,4.219841,433097.58,-0.070635,-25.9,-17359.796466,8,1,0,0,0,0.0,4028.571429,3142.857143,721.428571,426.190475,657.142857,0,0,0,0,6.8,1.311488,0.753081,4028.571429,2714.285714,0,0,6,-0.142857,0.785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
